id,pincode,po_del,state,gen_del,latV,longV,isMetro,isSpecDest
1847,854325,True,BIHAR,False,26.016104,87.475255,0,0
1848,854328,True,BIHAR,True,26.0706245,87.3760045,0,0
1849,854329,True,BIHAR,False,26.118627,87.606295,0,0
1850,854335,True,BIHAR,False,26.110814,87.127325,0,0
1851,854336,True,BIHAR,False,26.378997,87.067192,0,0
1852,847422,True,BIHAR,False,25.9822,86.1,0,0
1853,854102,True,BIHAR,False,25.870551,87.169393,0,0
1854,854205,True,BIHAR,False,25.739028,87.218284,0,0
1855,847405,True,BIHAR,False,26.09585,86.2553,0,0
1856,847407,True,BIHAR,False,26.2388,85.890587,0,0
1857,847233,True,BIHAR,False,26.0124,86.0544,0,0
1858,847423,True,BIHAR,False,26.2414,86.1773,0,0
1859,846002,True,BIHAR,False,25.70005,85.9166,0,0
1860,845413,True,BIHAR,False,26.45635,85.41005,0,0
1861,845412,True,BIHAR,True,26.388769449999998,84.59809,0,0
1862,845414,True,BIHAR,False,26.647185,84.9031675,0,0
1863,845302,True,BIHAR,True,26.826525,85.00564,0,0
1864,845415,True,BIHAR,False,26.5684,84.8546,0,0
1865,845416,True,BIHAR,False,26.5635,84.992556,0,0
1866,845417,True,BIHAR,False,26.857,84.867,0,0
1867,845418,True,BIHAR,True,26.6912,85.1686,0,0
1868,845303,True,BIHAR,True,26.8195,85.1356,0,0
1869,845419,True,BIHAR,False,26.4951,84.616,0,0
1870,845420,True,BIHAR,False,26.4545,85.1271,0,0
1871,845422,True,BIHAR,False,26.635624999999997,84.70036999999999,0,0
1872,845423,True,BIHAR,False,26.3828,84.76258,0,0
1873,845440,True,BIHAR,False,26.898215,84.700231,0,0
1874,845424,True,BIHAR,False,26.30513,84.87556000000001,0,0
1875,845304,True,BIHAR,False,26.74376,85.135445,0,0
1876,845425,True,BIHAR,False,26.5397,84.55646,0,0
1877,845458,True,BIHAR,False,26.5656,84.55366,0,0
1878,845426,True,BIHAR,False,26.35656,85.13756,0,0
1879,847230,True,BIHAR,False,26.433224799999998,86.13570615,0,0
1880,844112,True,BIHAR,False,26.1264167,85.36472,0,0
1881,843101,True,BIHAR,True,26.028085,85.099258,0,0
1882,843102,True,BIHAR,False,25.288572,86.572879,0,0
1883,843127,True,BIHAR,False,26.25832,85.059671,0,0
1884,843103,True,BIHAR,True,26.149302,85.492378,0,0
1885,843104,True,BIHAR,False,25.955209,85.588221,0,0
1886,803113,True,BIHAR,False,25.274819,85.46,0,0
1887,803114,True,BIHAR,False,25.225,85.36370835,0,0
1888,803119,True,BIHAR,False,25.299999999999997,85.58500000000001,0,0
1889,803116,True,BIHAR,True,25.05,85.39,0,0
1890,803216,False,BIHAR,False,25.16,85.555,0,0
1891,803117,True,BIHAR,False,25.08,85.41499999999999,0,0
1892,843120,True,BIHAR,True,26.172754,85.011994,0,0
1893,845301,True,BIHAR,False,26.3657,85.3146,0,0
1894,845411,True,BIHAR,True,26.3565,84.564975,0,0
1895,845315,True,BIHAR,False,26.73498,85.0444565,0,0
1896,854326,True,BIHAR,True,25.777139,87.51854399999999,0,0
1897,843322,True,BIHAR,False,26.66035,85.58125,0,0
1898,843332,True,BIHAR,False,26.7733,85.4234,0,0
1899,843323,True,BIHAR,False,26.4418775,85.51744495,0,0
1900,847429,True,BIHAR,False,20.856289,86.06620749999999,0,0
1901,804454,True,BIHAR,False,25.21505955,85.17253545,0,0
1902,804452,True,BIHAR,False,25.289745,85.12456660000001,0,0
1903,841407,True,BIHAR,False,26.2615,84.7446,0,0
1904,841427,True,BIHAR,True,26.4685,84.4433,0,0
1905,841428,False,BIHAR,True,84.346317,26.569926,0,0
1906,841436,False,BIHAR,False,26.353984,84.297494,0,0
1907,843121,True,BIHAR,False,25.995563,85.594043,0,0
1908,843105,True,BIHAR,True,25.995563,85.594043,0,0
1909,843107,True,BIHAR,False,28.283599,79.793951,0,0
1910,843123,True,BIHAR,False,26.103497,85.123934,0,0
1911,843360,True,BIHAR,False,26.120888,85.36472,0,0
1912,843109,True,BIHAR,True,26.121926,85.379101,0,0
1913,843124,True,BIHAR,False,26.197069,85.104187,0,0
1914,843321,True,BIHAR,False,26.220718,85.640918,0,0
1915,844120,True,BIHAR,False,26.002938999999998,85.3291145,0,0
1916,843125,True,BIHAR,True,26.148553,85.336881,0,0
1917,842003,False,BIHAR,True,26.130951449999998,85.36424475,0,0
1918,843128,True,BIHAR,False,26.2527938,85.312329,0,0
1919,841413,True,BIHAR,False,26.3079,84.5668,0,0
1920,841437,True,BIHAR,False,26.5631,84.0796,0,0
1921,841501,True,BIHAR,True,26.5575,84.3305,0,0
1922,841438,True,BIHAR,True,26.36,84.3564167,0,0
1923,843333,True,BIHAR,False,26.44091,85.6653,0,0
1924,843324,True,BIHAR,False,26.713104299999998,85.67675885,0,0
1925,843325,True,BIHAR,False,26.4729,85.36,0,0
1926,841412,True,BIHAR,False,25.899664,84.69263,0,0
1927,841212,True,BIHAR,False,25.986693,84.482884,0,0
1928,841213,True,BIHAR,False,25.806716,84.686155,0,0
1929,841215,True,BIHAR,False,25.959342,85.031141,0,0
1930,841313,True,BIHAR,True,25.838593,84.579224,0,0
1931,841316,True,BIHAR,True,25.836275,84.718495,0,0
1932,841216,True,BIHAR,False,25.751472,84.89094,0,0
1933,841224,True,BIHAR,False,25.78461,84.7274,0,0
1934,841219,True,BIHAR,True,25.885981,85.027272,0,0
1935,821301,True,BIHAR,False,25.023365,84.161319,0,0
1936,802211,True,BIHAR,False,25.1024975,84.127672,0,0
1937,821304,True,BIHAR,False,24.598846,83.912221,0,0
1938,844122,True,BIHAR,True,25.826672,85.365563,0,0
1939,841503,True,BIHAR,False,26.5913,84.3115,0,0
1940,800012,True,BIHAR,True,25.62695515,85.11495525,0,0
1941,803202,True,BIHAR,True,25.6104665,85.141662,0,0
1942,801103,True,BIHAR,True,25.23305565,85.40557095,0,0
1943,803201,True,BIHAR,True,25.47001,85.27029815,0,0
1944,804451,True,BIHAR,False,25.3500095,85.13255559999999,0,0
1945,801503,False,BIHAR,True,25.596916399999998,85.12950975,0,0
1946,800002,True,BIHAR,True,25.579383,85.0999462,0,0
1947,801111,True,BIHAR,False,25.3860005,85.33350005,0,0
1948,801506,True,BIHAR,False,25.40488575,85.30777705,0,0
1949,800030,True,BIHAR,True,25.3665654,85.5656596,0,0
1950,801105,False,BIHAR,False,25.575668999999998,85.0760175,0,0
1951,843114,True,BIHAR,False,85.2088,25.7957,0,0
1952,803115,True,BIHAR,True,25.115000000000002,85.50999999999999,0,0
1953,801112,True,BIHAR,False,25.59332285,85.12542020000001,0,0
1954,803118,False,BIHAR,True,25.28,85.51281945,0,0
1955,821302,True,BIHAR,False,24.705824,84.003686,0,0
1956,844508,True,BIHAR,False,25.568626,85.344418,0,0
1957,844123,True,BIHAR,False,55.577608999999995,55.5769495,0,0
1958,801113,True,BIHAR,False,25.2123123,85.1313544,0,0
1959,844124,True,BIHAR,False,25.7513253,85.336099,0,0
1960,844509,True,BIHAR,False,61.672266500000006,29.069228499999998,0,0
1961,844125,True,BIHAR,False,85.276175,25.782457,0,0
1962,844126,True,BIHAR,False,25.799575,85.365563,0,0
1963,843106,True,BIHAR,False,26.306648,85.1146,0,0
1964,843122,True,BIHAR,False,26.1547801,85.13885845,0,0
1965,841214,True,BIHAR,False,25.852765,84.634878,0,0
1966,841223,True,BIHAR,False,25.902374,84.505754,0,0
1967,841220,True,BIHAR,False,25.980998,84.575488,0,0
1968,841305,True,BIHAR,False,25.760929,84.674064,0,0
1969,802164,True,BIHAR,False,25.387555,84.71216100000001,0,0
1970,802165,True,BIHAR,False,25.614312,84.387541,0,0
1971,844128,True,BIHAR,False,25.673746,85.365563,0,0
1972,802316,True,BIHAR,False,25.685941,84.627274,0,0
1973,800020,False,BIHAR,True,25.6003056,85.1631389,0,0
1974,841217,True,BIHAR,False,25.765499,85.085991,0,0
1975,854327,True,BIHAR,False,25.979941,87.584069,0,0
1976,802210,True,BIHAR,False,25.514591,84.610845,0,0
1977,802166,True,BIHAR,False,25.637103500000002,84.468979,0,0
1978,802112,False,BIHAR,False,25.623714,84.3440235,0,0
1979,802111,True,BIHAR,False,25.592433,84.213535,0,0
1980,802102,True,BIHAR,False,25.539696,83.952187,0,0
1981,841225,True,BIHAR,False,25.771915,84.960356,0,0
1982,841301,False,BIHAR,True,25.7848,84.737893,0,0
1983,841409,True,BIHAR,False,26.2615,84.7446,0,0
1984,802115,True,BIHAR,False,25.493387,84.257473,0,0
1985,802114,True,BIHAR,False,25.470236,83.874318,0,0
1986,802116,True,BIHAR,False,25.5904615,84.011525,0,0
1987,802117,False,BIHAR,False,25.348012,84.002492,0,0
1988,802118,True,BIHAR,False,25.628304999999997,84.09115449999999,0,0
1989,802122,True,BIHAR,False,25.379791,83.919861,0,0
1990,802123,True,BIHAR,False,25.4460315,84.03509199999999,0,0
1991,802125,True,BIHAR,False,25.4314875,84.2588975,0,0
1992,802126,True,BIHAR,False,25.476974,84.133971,0,0
1993,802128,True,BIHAR,False,25.351593,83.9038,0,0
1994,802129,True,BIHAR,False,25.385419,84.156219,0,0
1995,802131,True,BIHAR,False,25.656729,84.1783505,0,0
1996,802130,True,BIHAR,False,25.62083,84.328597,0,0
1997,802133,True,BIHAR,False,25.576161,84.200498,0,0
1998,802119,True,BIHAR,True,25.546702,84.143857,0,0
1999,802136,True,BIHAR,False,25.5483806,84.13910525,0,0
2000,852106,True,BIHAR,False,25.883496,86.600625,0,0
2001,852107,True,BIHAR,False,25.8033862,86.7805961,0,0
2002,852105,True,BIHAR,False,26.131709,86.610711,0,0
2003,852114,True,BIHAR,False,25.92869,86.790976,0,0
2004,854340,True,BIHAR,True,26.131709,86.610711,0,0
2005,852213,True,BIHAR,False,25.92869,86.790976,0,0
2006,802127,True,BIHAR,False,25.474538,84.220733,0,0
2007,802113,True,BIHAR,False,25.664571,84.088022,0,0
2008,802103,True,BIHAR,False,25.547897499999998,84.006231,0,0
2009,802120,True,BIHAR,False,25.635808,84.157865,0,0
2010,844506,True,BIHAR,True,85.494219,25.61418,0,0
2011,843110,True,BIHAR,False,26.003818,85.081783,0,0
2012,844121,True,BIHAR,True,85.18099,25.897936,0,0
2013,844507,True,BIHAR,False,85.504712,25.65451,0,0
2014,802209,True,BIHAR,False,25.223466,84.430419,0,0
2015,854338,True,BIHAR,False,26.3808045,86.48735049999999,0,0
2016,851101,False,BIHAR,True,25.416675,86.129379,0,0
2017,846008,True,BIHAR,False,26.164545,85.897499,0,0
2018,851114,True,BIHAR,True,25.416675,86.129379,0,0
2019,851135,True,BIHAR,False,25.416675,86.129379,0,0
2020,851115,True,BIHAR,False,25.416675,86.129379,0,0
2021,846001,False,BIHAR,True,26.1195,85.9046,0,0
2022,846006,True,BIHAR,True,26.1580555,85.8869444,0,0
2023,800004,False,BIHAR,True,25.6201389,85.1595833,0,0
2024,800001,False,BIHAR,True,25.6035833,85.137565,0,0
2025,844101,False,BIHAR,True,25.69137495,85.23388885,0,0
2026,821115,False,BIHAR,True,24.95,84.0333,0,0
2027,823001,False,BIHAR,True,24.7954523,85.0030326,0,0
2028,805110,True,BIHAR,True,24.887,85.5350278,0,0
2029,804408,False,BIHAR,True,25.22840235,84.9949829,0,0
2030,843301,False,BIHAR,True,26.5637222,85.5243333,0,0
2031,802101,False,BIHAR,True,25.555533,83.9789722,0,0
2032,854105,False,BIHAR,True,25.53745,87.56791665,0,0
2033,812001,False,BIHAR,True,25.2496944,86.9869722,0,0
2034,847211,False,BIHAR,True,26.345982,86.07149055,0,0
2035,842001,False,BIHAR,True,26.12620835,85.3707607,0,0
2036,824101,False,BIHAR,True,24.770316,84.248952,0,0
2037,852201,False,BIHAR,True,25.8840833,86.5923611,0,0
2038,811307,False,BIHAR,True,55.5745208,55.5747272,0,0
2039,841418,True,BIHAR,False,25.968196,84.862005,0,0
2040,854301,False,BIHAR,True,25.772345,87.47314505,0,0
2041,802302,True,BIHAR,False,25.5587222,84.6674722,0,0
2042,803101,False,BIHAR,True,25.1963333,85.52,0,0
2043,823005,True,BIHAR,False,24.7938333,85.0080833,0,0
2044,842006,True,BIHAR,False,26.1264167,85.3818056,0,0
2045,843130,True,BIHAR,True,26.12531,85.1749,0,0
2046,842005,True,BIHAR,False,26.120888,85.36472,0,0
2047,854305,True,BIHAR,True,25.780732,87.51238,0,0
2048,854302,True,BIHAR,True,25.77748,87.495059,0,0
2049,812003,False,BIHAR,True,25.2496944,86.9869722,0,0
2050,854109,True,BIHAR,False,25.5372,85.561,0,0
2051,821307,False,BIHAR,True,24.901389,84.183889,0,0
2052,812002,False,BIHAR,True,25.2428333,86.9731389,0,0
2053,800016,True,BIHAR,True,25.6035833,85.1325556,0,0
2054,800025,True,BIHAR,True,25.620956,85.079836,0,0
2055,800026,False,BIHAR,True,25.5963705,85.1743589,0,0
2056,800022,True,BIHAR,True,85.152149,25.579444,0,0
2057,800018,True,BIHAR,True,25.594095,85.137565,0,0
2058,800027,True,BIHAR,True,85.152149,25.579444,0,0
2059,800013,True,BIHAR,True,25.594095,85.137565,0,0
2060,800014,False,BIHAR,True,25.594433,85.096745,0,0
2061,800006,False,BIHAR,True,25.4909939,85.1408839,0,0
2062,800028,True,BIHAR,False,25.6079408,85.1176073,0,0
2063,800017,True,BIHAR,True,85.137565,25.594095,0,0
2064,800024,True,BIHAR,True,20.27097,85.826866,0,0
2065,813214,True,BIHAR,False,25.2496944,86.9869722,0,0
2066,841447,True,BIHAR,False,26.2328,84.7109,0,0
2067,821303,True,BIHAR,False,24.673642,84.007488,0,0
2068,800003,True,BIHAR,True,25.610435,85.148958,0,0
2069,800021,True,BIHAR,True,25.439612,81.862055,0,0
2070,805114,True,BIHAR,False,24.8833,85.5333,0,0
2071,812007,True,BIHAR,False,25.2409722,86.9528889,0,0
2072,855106,True,BIHAR,False,25.67816,86.941143,0,0
2073,800005,True,BIHAR,True,25.6184722,85.1683611,0,0
2074,800019,True,BIHAR,True,25.6716,85.0646,0,0
2075,800011,False,BIHAR,True,24.924666000000002,88.0308025,0,0
2076,800023,True,BIHAR,True,25.590052,85.149233,0,0
2077,800015,True,BIHAR,True,25.582278,85.043628,0,0
2078,800010,True,BIHAR,True,25.633112,85.113811,0,0
2079,801106,True,BIHAR,False,25.563323,84.869808,0,0
2080,803121,True,BIHAR,False,25.19,85.52,0,0
2081,803215,True,BIHAR,False,25.19,85.52,0,0
2082,801507,True,BIHAR,False,25.5563277,85.0203605,0,0
2083,843335,False,BIHAR,False,26.664650350000002,85.3054,0,0
2084,503186,True,TELANGANA,False,18.70561665,78.05227635,1,0
2085,503180,True,TELANGANA,False,18.5329923,77.7291779,1,0
2086,503187,True,TELANGANA,True,18.36320595,77.90187385,1,0
2087,503101,True,TELANGANA,True,18.1900503,78.4019246,1,0
2088,503125,True,TELANGANA,False,18.21213415,78.5176787,1,0
2089,503112,False,TELANGANA,False,18.3258076,78.3361217,1,0
2090,503124,True,TELANGANA,False,18.22808,78.1294722,1,0
2091,503309,True,TELANGANA,False,18.47215065,77.65569015,1,0
2092,503108,True,TELANGANA,False,18.105291700000002,78.1250088,1,0
2093,503302,True,TELANGANA,False,18.2298028,77.9355044,1,0
2094,503201,True,TELANGANA,True,18.5407388,77.9194592,1,0
2095,503306,True,TELANGANA,True,18.4013333,77.7408783,1,0
2096,503123,True,TELANGANA,False,18.2563213,78.45382585,1,0
2097,503102,True,TELANGANA,False,18.246013750000003,78.37247260000001,1,0
2098,503310,True,TELANGANA,False,18.2598359,77.7984784,1,0
2099,503110,True,TELANGANA,False,18.259275,78.3007866,1,0
2100,503145,True,TELANGANA,False,18.4101118,78.2721116,1,0
2101,503120,True,TELANGANA,False,18.3027322,78.22005379999999,1,0
2102,503235,False,TELANGANA,False,18.74984245,77.92813415,1,0
2103,503321,True,TELANGANA,False,18.4646473,77.8019238,1,0
2104,503185,False,TELANGANA,True,18.6709873,77.8497936,1,0
2105,503230,True,TELANGANA,False,18.647018,78.133392,1,0
2106,503202,True,TELANGANA,False,18.6937116,78.052145,1,0
2107,503246,True,TELANGANA,False,18.8111298,78.0630729,1,0
2108,503305,True,TELANGANA,False,18.3422966,77.614685,1,0
2109,505186,True,TELANGANA,False,18.4948966,79.2236202,1,0
2110,505153,True,TELANGANA,False,18.45016375,79.516171,1,0
2111,505162,True,TELANGANA,True,18.51255685,79.41630620000001,1,0
2112,505152,True,TELANGANA,False,18.4240211,79.4657463,1,0
2113,505514,True,TELANGANA,False,18.7903133,79.3829603,1,0
2114,505187,True,TELANGANA,True,18.711222499999998,79.34427785,1,0
2115,505212,True,TELANGANA,True,18.6308682,79.57284915,1,0
2116,505525,True,TELANGANA,False,18.5881247,79.25975,1,0
2117,505209,False,TELANGANA,True,18.759533599999997,79.51044445,1,0
2118,505188,True,TELANGANA,True,18.6681696,79.47855465,1,0
2119,505122,True,TELANGANA,True,18.2727258,79.4923855,1,0
2120,505498,True,TELANGANA,False,18.2069835,79.4041017,1,0
2121,501301,True,TELANGANA,True,17.45180556,78.68294444,1,0
2122,500088,True,TELANGANA,True,17.44002778,78.65244444,1,0
2123,500100,True,TELANGANA,True,17.4739167,78.5118889,1,0
2124,501401,True,TELANGANA,True,17.63644444,78.48780556,1,0
2125,501102,False,TELANGANA,False,17.3385278,77.9094444,1,0
2126,500101,True,TELANGANA,True,17.4739167,78.5118889,1,0
2127,500078,False,TELANGANA,True,17.56344444,78.53783333,1,0
2128,501509,True,TELANGANA,False,16.9953611,78.6791667,1,0
2129,500043,True,TELANGANA,True,17.65297222,78.39713889,1,0
2130,500087,False,TELANGANA,True,17.83491667,78.89222222,1,0
2131,501505,False,TELANGANA,True,17.32886155,78.6428139,1,0
2132,500055,True,TELANGANA,True,17.52069444,78.44466667,1,0
2133,503207,True,TELANGANA,False,18.580051349999998,77.78383955,1,0
2134,502293,True,TELANGANA,False,17.7605833,77.9480556,1,0
2135,502284,True,TELANGANA,True,17.59,78.12,1,0
2136,503301,True,TELANGANA,False,18.4494355,77.877045,1,0
2137,503206,True,TELANGANA,False,18.5981949,77.9714444,1,0
2138,503245,True,TELANGANA,True,18.7765549,77.9946608,1,0
2139,503114,True,TELANGANA,False,18.3828083,78.1053466,1,0
2140,503144,True,TELANGANA,False,18.41229925,78.38713035,1,0
2141,503122,True,TELANGANA,False,18.1947222,78.0291808,1,0
2142,507204,True,TELANGANA,True,17.044022,80.299992,1,0
2143,507169,True,TELANGANA,False,17.0367341,80.07173,1,0
2144,507208,True,TELANGANA,True,17.1246912,80.2084163,1,0
2145,507002,False,TELANGANA,True,17.2961667,80.1756491,1,0
2146,507168,True,TELANGANA,True,17.3309919,80.4402894,1,0
2147,507003,False,TELANGANA,True,17.2472633,80.1514312,1,0
2148,507158,True,TELANGANA,False,17.1498481,80.066055,1,0
2149,507209,True,TELANGANA,True,17.213305,80.5502793,1,0
2150,507122,True,TELANGANA,False,17.4827,80.30275,1,0
2151,502114,True,TELANGANA,False,18.1093889,78.7739167,1,0
2152,505129,True,TELANGANA,False,18.3173492,79.4473105,1,0
2153,505470,True,TELANGANA,False,18.3237516,79.35428245,1,0
2154,505505,True,TELANGANA,False,18.4292033,79.3017166,1,0
2155,505474,True,TELANGANA,False,18.3039167,79.28419,1,0
2156,505475,True,TELANGANA,False,18.3766766,79.5383633,1,0
2157,505502,True,TELANGANA,False,18.3826797,79.4091387,1,0
2158,505490,True,TELANGANA,False,18.25558745,79.30930029999999,1,0
2159,505472,True,TELANGANA,False,18.186738249999998,79.25200415,1,0
2160,505101,True,TELANGANA,False,18.1948133,79.4808233,1,0
2161,505480,True,TELANGANA,False,18.1634766,79.3392066,1,0
2162,505497,True,TELANGANA,False,18.10378275,79.37143415,1,0
2163,505102,True,TELANGANA,False,18.1604166,79.5573533,1,0
2164,505471,True,TELANGANA,False,18.04451245,79.30293245,1,0
2165,505476,True,TELANGANA,False,18.121046049999997,79.4429564,1,0
2166,501503,True,TELANGANA,True,17.31041667,78.13786111,1,0
2167,501121,True,TELANGANA,True,17.31086111,77.78069444,1,0
2168,501202,True,TELANGANA,True,17.51775,77.89622222,1,0
2169,501111,True,TELANGANA,False,17.4739167,78.5118889,1,0
2170,501142,True,TELANGANA,False,17.33975,77.65947222,1,0
2171,501501,True,TELANGANA,True,17.4739167,78.5118889,1,0
2172,501203,True,TELANGANA,True,17.41447222,78.12116667,1,0
2173,501141,True,TELANGANA,True,17.25288889,77.58444444,1,0
2174,501144,True,TELANGANA,False,17.21405556,77.64838889,1,0
2175,501504,False,TELANGANA,True,17.3268,78.2747,1,0
2176,503003,False,TELANGANA,True,18.6772001,78.1030458,1,0
2177,501106,True,TELANGANA,False,17.38216667,77.74722222,1,0
2178,504204,True,TELANGANA,False,18.8485167,79.5968818,1,0
2179,504201,True,TELANGANA,True,18.85585,79.800873,1,0
2180,504294,True,TELANGANA,False,19.093160349999998,79.397131,1,0
2181,504302,True,TELANGANA,True,18.8519091,79.4879444,1,0
2182,504206,True,TELANGANA,False,18.9922806,79.1271944,1,0
2183,504207,True,TELANGANA,False,18.8755876,79.2809722,1,0
2184,504216,True,TELANGANA,True,18.849405,79.5842629,1,0
2185,504205,True,TELANGANA,True,19.1188949,78.9989734,1,0
2186,504231,False,TELANGANA,True,18.9871177,79.4791434,1,0
2187,504214,True,TELANGANA,False,19.0131746,79.8226707,1,0
2188,504215,True,TELANGANA,True,18.9051333,79.1957821,1,0
2189,504209,False,TELANGANA,True,18.88309715,79.4261534,1,0
2190,504219,True,TELANGANA,False,19.0717577,79.6319636,1,0
2191,503307,False,TELANGANA,True,18.7001879,78.44068385,1,0
2192,503165,True,TELANGANA,False,18.58985,78.4277983,1,0
2193,503175,True,TELANGANA,False,18.6344913,78.2088907,1,0
2194,503164,True,TELANGANA,False,18.5454757,78.2419318,1,0
2195,506342,True,TELANGANA,False,15.87085665,71.71379999999999,1,0
2196,507210,True,TELANGANA,False,17.487934799999998,80.14368715,1,0
2197,506112,True,TELANGANA,True,17.69125,79.88938889,1,0
2198,506135,True,TELANGANA,False,17.1520833,80.0043611,1,0
2199,503308,True,TELANGANA,True,18.835245,78.510708,1,0
2200,503218,True,TELANGANA,True,18.886535,78.348665,1,0
2201,503213,True,TELANGANA,False,18.7765966,78.1395166,1,0
2202,505425,True,TELANGANA,True,18.9189965,79.09052505,1,0
2203,505529,True,TELANGANA,False,18.8341851,78.94926215,1,0
2204,505460,True,TELANGANA,True,18.9219,78.821604,1,0
2205,506105,True,TELANGANA,False,17.52469444,80.00222222,1,0
2206,506315,True,TELANGANA,True,17.39280556,79.87616667,1,0
2207,506368,True,TELANGANA,False,17.606648165,79.760631945,1,0
2208,506132,True,TELANGANA,True,17.93013889,78.89194444,1,0
2209,506104,True,TELANGANA,False,17.53297222,79.91955556,1,0
2210,506122,True,TELANGANA,False,17.793,79.80541667,1,0
2211,506102,False,TELANGANA,False,17.5955,79.99875,1,0
2212,506365,False,TELANGANA,False,17.736088665,79.724396335,1,0
2213,506369,True,TELANGANA,False,17.69919444,79.7355,1,0
2214,506006,True,TELANGANA,False,18.02925,79.62775,1,0
2215,506330,True,TELANGANA,False,17.1520833,80.0043611,1,0
2216,506103,True,TELANGANA,False,17.6962403,80.0020532,1,0
2217,506007,False,TELANGANA,False,18.00097222,79.59144444,1,0
2218,501143,True,TELANGANA,False,17.21688889,77.49866667,1,0
2219,501502,True,TELANGANA,False,17.15575,77.87125,1,0
2220,501158,True,TELANGANA,False,17.29802778,77.48119444,1,0
2221,500036,False,TELANGANA,True,17.3721111,78.5103056,1,0
2222,503225,True,TELANGANA,False,18.8141111,78.4419598,1,0
2223,503212,True,TELANGANA,False,18.8809301,78.1701426,1,0
2224,503219,True,TELANGANA,False,18.95635415,78.3809799,1,0
2225,503311,True,TELANGANA,False,18.79781995,78.40757205,1,0
2226,503223,True,TELANGANA,False,18.7953016,78.2856416,1,0
2227,500005,False,TELANGANA,True,17.3261111,78.45616667,1,0
2228,500113,True,TELANGANA,False,17.3098,78.5332,1,0
2229,501359,True,TELANGANA,True,17.17115,78.4564111,1,0
2230,501218,True,TELANGANA,True,17.4739167,78.5118889,1,0
2231,500112,True,TELANGANA,True,17.3051,78.5254,1,0
2232,501506,True,TELANGANA,True,17.4739167,78.5118889,1,0
2233,501510,True,TELANGANA,True,17.2278056,78.5873611,1,0
2234,507182,True,TELANGANA,False,17.78361,80.302152,1,0
2235,507159,True,TELANGANA,True,17.212,79.9573,1,0
2236,501508,True,TELANGANA,False,17.2038056,78.715,1,0
2237,501512,True,TELANGANA,True,17.2961944,78.7148333,1,0
2238,501511,True,TELANGANA,True,17.2676111,78.6771111,1,0
2239,500039,False,TELANGANA,True,17.4739167,78.5118889,1,0
2240,508253,True,TELANGANA,False,17.104503299999998,78.92414245,1,0
2241,506003,False,TELANGANA,True,17.922479,79.5061544,1,0
2242,502303,True,TELANGANA,False,18.03775,78.0865833,1,0
2243,500090,False,TELANGANA,True,17.51763889,78.335861,1,0
2244,503188,True,TELANGANA,False,18.5839096,77.8634189,1,0
2245,508245,True,TELANGANA,False,16.9514195,78.8774142,1,0
2246,508244,True,TELANGANA,True,17.12405,79.1216146,1,0
2247,508373,True,TELANGANA,False,16.8649525,78.9452021,1,0
2248,508254,True,TELANGANA,True,17.2165501,79.2142519,1,0
2249,508266,True,TELANGANA,False,16.70808385,79.19814145,1,0
2250,508002,True,TELANGANA,True,17.0522196,79.2646278,1,0
2251,508256,True,TELANGANA,False,16.88187795,79.12895714999999,1,0
2252,503217,True,TELANGANA,True,18.8547616,78.33788,1,0
2253,500075,True,TELANGANA,True,17.66122222,78.51938889,1,0
2254,500089,True,TELANGANA,True,16.45016667,80.83363889,1,0
2255,999999,True,TELANGANA,False,11.68372,77.928465,1,0
2256,506310,True,TELANGANA,False,17.84541667,79.60366667,1,0
2257,506314,True,TELANGANA,False,17.70486111,79.60666667,1,0
2258,506166,True,TELANGANA,False,17.90880556,79.59263889,1,0
2259,504299,True,TELANGANA,False,19.4632878,79.73712900000001,1,0
2260,506317,True,TELANGANA,False,17.64377778,79.49022222,1,0
2261,506008,False,TELANGANA,True,17.1520833,80.0043611,1,0
2262,506163,True,TELANGANA,True,17.58322222,79.66102778,1,0
2263,506318,True,TELANGANA,False,17.53588889,79.54441667,1,0
2264,506313,True,TELANGANA,True,17.77247222,79.56744444,1,0
2265,508223,True,TELANGANA,True,17.48006795,79.46131315,1,0
2266,506316,True,TELANGANA,False,17.76875,79.47683333,1,0
2267,506222,True,TELANGANA,False,17.534,79.504,1,0
2268,506005,True,TELANGANA,True,17.94455556,79.60041667,1,0
2269,506333,True,TELANGANA,False,,,1,0
2270,509382,True,TELANGANA,True,16.700954850000002,78.04398505,1,0
2271,509407,True,TELANGANA,False,16.84519825,77.52262304999999,1,0
2272,509204,True,TELANGANA,True,16.6122357,77.8478653,1,0
2273,509205,True,TELANGANA,True,16.6389722,77.6306477,1,0
2274,509334,True,TELANGANA,False,16.8345245,77.91255215,1,0
2275,509350,True,TELANGANA,False,17.05113695,77.7224225,1,0
2276,509002,True,TELANGANA,True,16.754717900000003,77.99907565,1,0
2277,509353,True,TELANGANA,False,16.5099816,77.6248248,1,0
2278,509371,True,TELANGANA,False,16.7785856,77.7577422,1,0
2279,509339,True,TELANGANA,True,16.9862636,77.71432515000001,1,0
2280,509352,True,TELANGANA,False,16.4216155,77.35780805,1,0
2281,508214,False,TELANGANA,False,17.0940595,79.6692138,1,0
2282,505503,True,TELANGANA,False,18.621864,79.8946589,1,0
2283,508206,False,TELANGANA,True,16.995337,79.972755,1,0
2284,508233,True,TELANGANA,True,17.052484,79.83772065,1,0
2285,508221,True,TELANGANA,True,17.3299744,79.6985503,1,0
2286,508279,True,TELANGANA,False,17.39788995,79.49710015,1,0
